url,relativePath,eTag,validTill,touched,length
https://images.ctfassets.net/ibk8qx4pr63c/K4FA5eYgomoCFLqk0S8q/64a08025e65c0dd51c10f09798d512ae/tropicalTwilight.webp?w=473,cf2a4c20-4dae-11f1-afe5-ed0c2d4534f0.webp,"""c712f612da84a8aee6511f398f99968c""",1810090862050,1778554862059,29360
https://images.ctfassets.net/ibk8qx4pr63c/OrxEokBsIjeRmALkAHuh/8f10733d63f560ac98c5fe38875628f1/ibiza.webp?w=473,cf3e4950-4dae-11f1-afe5-ed0c2d4534f0.webp,"""1ee4f20ecf6b700cadf7856b91b3f3d7""",1810090862181,1778554862198,28220
https://images.ctfassets.net/ibk8qx4pr63c/Q5mGY7TRX4hDPcBQ3l7Mw/4807b60f277d23a1a6b846b553a37570/Narcissa.webp?w=473,cf120930-4dae-11f1-afe5-ed0c2d4534f0.webp,"""a6d6a4df69876c6e5e8c1cabce1cde71""",1810090861891,1778554861917,7030
https://images.ctfassets.net/ibk8qx4pr63c/RZTPvCEMkGe7KMUWspf1/2855cfd450aff453c522e1848dacf125/smitten.webp?w=473,cf477110-4dae-11f1-afe5-ed0c2d4534f0.webp,"""7e124e4cfbda0ebcf6435201ec7d904d""",1810090862241,1778554862257,6378
https://images.ctfassets.net/ibk8qx4pr63c/SgZGomLHIrHyYYm4U096/5c6f2a73b1fd632538b9474d6314fa6c/sundayMorning.webp?w=473,cf5e7b80-4dae-11f1-afe5-ed0c2d4534f0.webp,"""03b6e49d5b734728dcdc6475d36d3d23""",1810090862392,1778554862397,10120
https://images.ctfassets.net/ibk8qx4pr63c/SlcL4Yk5JN3LQzeN1mRY/93a9307af04fec53ca8009d7293a13fd/amberBloom.webp?w=1575,cf092f90-4dae-11f1-afe5-ed0c2d4534f0.webp,"""c38ef1b1470c28d2a55551fb4d138150""",1810090861833,1778554861927,45928
https://images.ctfassets.net/ibk8qx4pr63c/SlcL4Yk5JN3LQzeN1mRY/93a9307af04fec53ca8009d7293a13fd/amberBloom.webp?w=473,cf699f11-4dae-11f1-afe5-ed0c2d4534f0.webp,"""40c402f9b2b75e7334c605935e1ed928""",1810090862465,1778554862469,10636
https://images.ctfassets.net/ibk8qx4pr63c/T6VQ6yl9ZzcN3AdoyXiG/021fa1584f98cd14abecf84bbcfd1357/blueLagoon.webp?w=473,cf7f22e0-4dae-11f1-afe5-ed0c2d4534f0.webp,"""a1f0863d7d73963e83900578730f23f6""",1810090862606,1778554862619,9178
https://images.ctfassets.net/ibk8qx4pr63c/ThKJfcNub2TDqvMwjq9wp/40cce0cccaf9296198b1f072ae24ce63/Suzuka2.webp?w=473,cf8e3e10-4dae-11f1-afe5-ed0c2d4534f0.webp,"""1238afe6dc4921a9e88a02b5411cf751""",1810090862705,1778554862725,26250
https://images.ctfassets.net/ibk8qx4pr63c/VvFKx37DNYUKeoox8eYO/67993da95fb074b94d59336aba8c3f7a/motown.webp?w=473,cf428f10-4dae-11f1-afe5-ed0c2d4534f0.webp,"""f85bce00f62396ab8b07ac1413cb1931""",1810090862209,1778554862214,13258
https://images.ctfassets.net/ibk8qx4pr63c/VwEdIuCwL6qbt8K1wQZy/3746740eef719de7776f4462d1340bcd/tokyo.webp?w=473,cf41a4b0-4dae-11f1-afe5-ed0c2d4534f0.webp,"""cb2dafd2b612466f997c9f2ad8737ecc""",1810090862203,1778554862218,37760
https://images.ctfassets.net/ibk8qx4pr63c/WAVIJPrMM482EF1LXC23/96ee9903e68c5ae469327e8526e7f56f/lily.webp?w=473,cf6ab080-4dae-11f1-afe5-ed0c2d4534f0.webp,"""a3f7c563aeb24c03ed90f87ca16c99a4""",1810090862472,1778554862474,7096
https://images.ctfassets.net/ibk8qx4pr63c/XJOhFhAaM5V5UCtofnRl/91e1fe6a714522d0e477c06438341e32/palmBeach.webp?w=473,cf8368a0-4dae-11f1-afe5-ed0c2d4534f0.webp,"""1707c3901efea28e3387e84d06a12ae2""",1810090862634,1778554862665,30986
https://images.ctfassets.net/ibk8qx4pr63c/XaUofXiy3jSa95u05lON/f0f445113a5f88e2a48c446abcce7d4f/starlight.webp?w=473,cf5357f0-4dae-11f1-afe5-ed0c2d4534f0.webp,"""1913183c7b5ab7d2a10d15113b962768""",1810090862319,1778554862328,12632
https://images.ctfassets.net/ibk8qx4pr63c/Xh79sLMuNk6TbX3WqKnD/fc019eea8f73ccd2234f9b8714bfc66a/lakeMist.webp?w=473,cf5a5cd0-4dae-11f1-afe5-ed0c2d4534f0.webp,"""960417a06bf185b5b136853afb1c7ebf""",1810090862365,1778554862369,6018
https://images.ctfassets.net/ibk8qx4pr63c/XkBFz507vE7MInk2sqz1u/60c05a05a40c0b0375e8fd5f4b32b143/EmeraldFlutter.webp?w=158,cd757031-4dae-11f1-afe5-ed0c2d4534f0.webp,"""0abd5494303a87b7cc33c0c66618a873""",1810090859187,1778554859196,1872
https://images.ctfassets.net/ibk8qx4pr63c/XmNJgPRBxCs6KrkyVGVR/03ca14ce653593833026951e5a957aa5/goldenPond.webp?w=473,cf282940-4dae-11f1-afe5-ed0c2d4534f0.webp,"""66a393c6b070bc3d3ec0aac806009673""",1810090862036,1778554862039,14590
https://images.ctfassets.net/ibk8qx4pr63c/YmCkiVRmLSFKvtjo63r9/14f74626e480504e06afdaabfdabfcd7/winterBeauty.webp?w=473,cf6d4890-4dae-11f1-afe5-ed0c2d4534f0.webp,"""6b472a0420e462c6d23029f74e113bd5""",1810090862489,1778554862504,15884
https://images.ctfassets.net/ibk8qx4pr63c/ZG7OVtYqcS3LtCS0W8bm/c5376f23fa6ea3988f6d058202772dc2/autumnGold.webp?w=473,cf66b8e1-4dae-11f1-afe5-ed0c2d4534f0.webp,"""26e9580f6bdc8e5ce9b7fb1c17447d04""",1810090862446,1778554862448,4328
https://images.ctfassets.net/ibk8qx4pr63c/aAt6uGs0Xa1vBJCfLHEc/ed6a029f8430eae0382f0e238b45a0d4/magneto.webp?w=473,cf744d70-4dae-11f1-afe5-ed0c2d4534f0.webp,"""4ca6f7fac7baf6de76b9129f5d12ebeb""",1810090862535,1778554862567,39808
https://images.ctfassets.net/ibk8qx4pr63c/axg2o141wQOUqnkFnOko/3a652666ebdf874a2948e761b72ced07/winterMountain.webp?w=473,cf67f160-4dae-11f1-afe5-ed0c2d4534f0.webp,"""39f23caa2c72b40fac755252128124b6""",1810090862454,1778554862457,3152
https://images.ctfassets.net/ibk8qx4pr63c/c0QW2ZhbVzgdLVT0vV3u/89ac98e7ff99527dd1307ed4cd68641e/vaporWave.webp?w=473,cf742660-4dae-11f1-afe5-ed0c2d4534f0.webp,"""9e5ef5e0737e5fe29465a93b7879280c""",1810090862534,1778554862541,19564
https://images.ctfassets.net/ibk8qx4pr63c/fWoF524DPnDyJ3ahahue/dc59e5f36847e3ad9512a4e9390aface/frostydawn.webp?w=473,cf5c3190-4dae-11f1-afe5-ed0c2d4534f0.webp,"""2c7475d8653243d8417fb3d48acc05a0""",1810090862377,1778554862382,36882
https://images.ctfassets.net/ibk8qx4pr63c/fiP0ZOZV28gach0tuLSX/d23d569cc5eb334af23ee5f9b30edf5f/midsummerSun.webp?w=473,cf65ce80-4dae-11f1-afe5-ed0c2d4534f0.webp,"""338edd268adb6e1db4d308b95ea2c635""",1810090862440,1778554862444,3108
https://images.ctfassets.net/ibk8qx4pr63c/hAUHxekKZCXh8hTujU0b/ed2a4c89f6fb660f5e68765161bd928c/paintedSky.webp?w=473,cf699f10-4dae-11f1-afe5-ed0c2d4534f0.webp,"""395a86a090705b87cf1091721dc3b38f""",1810090862465,1778554862469,4146
https://images.ctfassets.net/ibk8qx4pr63c/iBMGFHkyvnCY0TPLFEJi/5fd2fe6e3047bacb7bf56daddac03614/savannaSunset.webp?w=473,cf289e70-4dae-11f1-afe5-ed0c2d4534f0.webp,"""a45e299791d7ee7f1de8d57aa42da75b""",1810090862039,1778554862042,8928
https://images.ctfassets.net/ibk8qx4pr63c/ixWfGjf4yjJvpNWU7mXR/e08ae71a8de1fa8bd5e32d7cf4950330/galaxy.webp?w=473,cf51d150-4dae-11f1-afe5-ed0c2d4534f0.webp,"""7d8f447a1fa677010d809e6b5f29329b""",1810090862309,1778554862322,25660
https://images.ctfassets.net/ibk8qx4pr63c/jGFPgnQCT1DZrD79vqq8/1e3b5c1eeba4decd24da54b00c2c826c/moonlight.webp?w=473,cf5776a0-4dae-11f1-afe5-ed0c2d4534f0.webp,"""d607b55d41f7e9fce5842146f201c01a""",1810090862346,1778554862349,5804
https://images.ctfassets.net/ibk8qx4pr63c/jL1EU6aZSY86W7l6MeGO/8288d96d41093d99265f607f7a0e9fb0/mountainBreeze.webp?w=473,cf5a83e0-4dae-11f1-afe5-ed0c2d4534f0.webp,"""f92068f23b40c1f55316232d50a28ec3""",1810090862366,1778554862371,14834
https://images.ctfassets.net/ibk8qx4pr63c/lmN8Ms9qqLG1Wv2eWjzA/2ae6c83f4d654d75e8cea30fa1d60343/tyrell.webp?w=473,cf76e581-4dae-11f1-afe5-ed0c2d4534f0.webp,"""34ec39deaef9cb85643ec04acb005514""",1810090862552,1778554862601,39612
https://images.ctfassets.net/ibk8qx4pr63c/qWeqoBNID8n9f1yC5jev/f8861a092322bb4494b3a28da1651f82/rubyRomance.webp?w=473,cf443cc0-4dae-11f1-afe5-ed0c2d4534f0.webp,"""3ed091be835a1fd2948e7fd9ada01c16""",1810090862220,1778554862224,6616
https://images.ctfassets.net/ibk8qx4pr63c/rdJNiB3E3pptWntEmLaJ/4f9e3b13b0448bc64844eeb2b051ac1c/springLake.webp?w=473,cf0f9830-4dae-11f1-afe5-ed0c2d4534f0.webp,"""7593caa9831aa93b0cdce629b07de147""",1810090861875,1778554861887,2356
https://images.ctfassets.net/ibk8qx4pr63c/tGSU0GXsdB1wOP17X8Pi/1c9ca90b218839401dccd85f9fb5ec2b/bloodmoon.webp?w=473,cf53a610-4dae-11f1-afe5-ed0c2d4534f0.webp,"""fe986bcfa700c6f8e5b9724b5a012709""",1810090862321,1778554862332,15770
https://images.ctfassets.net/ibk8qx4pr63c/tmjZlUvGyhjpS7xI31ro/c726a4677c878673126a52dd8ac79d7b/lovebirds.webp?w=473,cf4993f0-4dae-11f1-afe5-ed0c2d4534f0.webp,"""8d461ba6a0426f5b42f17f685bade2c5""",1810090862255,1778554862266,10268
https://images.ctfassets.net/ibk8qx4pr63c/ttaLi9NS7Ye8PMEIPYhL/53d3155d446a3953887041e360e06447/orangeFields.webp?w=473,cf6d6fa0-4dae-11f1-afe5-ed0c2d4534f0.webp,"""793a7a6e04da2bdcec2e8fe06589e4a4""",1810090862490,1778554862505,18770
https://images.ctfassets.net/ibk8qx4pr63c/ubEuYjjrlW9y2DRisHHZ/f290fc570210c6986da77c0957e56920/honolulu.webp?w=473,cf262d70-4dae-11f1-afe5-ed0c2d4534f0.webp,"""24416277b50d56b19a821a9e3e48ad3f""",1810090862023,1778554862027,7374
https://images.ctfassets.net/ibk8qx4pr63c/xrDS3sGEUfNY0eHf6HJ0h/b24e52c9cd1a55fdfa65271f33a00ded/Memento.webp?w=473,cf629a30-4dae-11f1-afe5-ed0c2d4534f0.webp,"""4a8dfac2ec26cf2d173fccf7795c0a1c""",1810090862419,1778554862421,5992
https://images.ctfassets.net/ibk8qx4pr63c/yAZQ50veOQ2yPkg2ETdo/fbaf45093449de8a7c91f4bf5fcaaf49/rubyGlow.webp?w=473,cf29d6f0-4dae-11f1-afe5-ed0c2d4534f0.webp,"""b1c1d54cda17485284c38e72adf07b08""",1810090862047,1778554862049,11354
https://images.ctfassets.net/ibk8qx4pr63c/yRNGHcgkq60eHN1g5vvVd/04e457d8f0b953eaa74b80aa6bb6b7c2/NovemberHaze.webp?w=473,cf7a67f0-4dae-11f1-afe5-ed0c2d4534f0.webp,"""cd917a67496e40cc966ef0db5a515320""",1810090862575,1778554862590,10930
https://www.assets.signify.com/is/image/Signify/8719514458666-929003499601-Philips-Hue-Sync-Box-gen-2-EMEA-RTP,c949a0d0-4dae-11f1-afe5-ed0c2d4534f0.jpg,"""8534792891f5bba4a57dbdeceba1c1ef""",1779159652189,1778554852229,88257
https://www.assets.signify.com/is/image/Signify/8720169392304-929004235403-Hue-Essential-WCA-806-A60-E27-4P-EU-RTP,c9461e60-4dae-11f1-afe5-ed0c2d4534f0.jpg,"""3ffded254857f4438ce37331c9797545""",1779159652166,1778554852223,122202
https://www.assets.signify.com/is/image/Signify/8720169392540-929004235703-Hue-Essential-WCA-345-GU10-4P-EU-RTP,c94979c0-4dae-11f1-afe5-ed0c2d4534f0.jpg,"""89af61c685244276d730846fe58431a9""",1779159652188,1778554852238,188178
https://www.assets.signify.com/is/image/Signify/8721103087812-929004610402-Hue-Flux-strip-light-3m-EU-RTP,c946baa0-4dae-11f1-afe5-ed0c2d4534f0.jpg,"""13a059107c7b96b677e51ae25d491852""",1779159652170,1778554852228,121303
https://www.assets.signify.com/is/image/Signify/hue_dimmerswitch_v2_p1,c94a1600-4dae-11f1-afe5-ed0c2d4534f0.jpg,"""d84379a6b7fe6354c1f5b16c5d38e6da""",1779159652192,1778554852223,59520
